num_topics,topic_id,words
45,36,"kebun, taman, mata, air, rindang, bertakwa, anggur, dipan, surga, tempat"
45,37,"nyala, ir, sa, menyala, juj, neraka, ma, menyediakan, bintang, setan"
45,38,"seandainya, hilang, sanggup, kematian, kekuasaanku, pengetahuanku, menyudahi, menyembuhkanku, menghidupkanku, mempermalukanku"
45,39,"jalan, lurus, menempuh, sukar, mendaki, mengikuti, tujuannya, bimbinglah, memudahkannya, menyusuri"
45,40,"bertasbihlah, bertasbih, pagi, kepada, malam, petang, mendekatlah, bijak, bintang, berzikir"
45,41,"daya, tipu, sia, dusta, perkataan, membalasnya, berencana, pembisik, mengatasi, kejahatan"
45,42,"sejahtera, semesta, alam, salam, tuhan, puji, limpahkan, kesejahteraan, ilyas, selamat"
45,43,"membinasakan, kaum, jalur, negeri, rass, nuh, raya, terletak, dibinasakan, generasi"
50,-1,"allah, orang, nya, benar, kepadamu, engkau, maha, rasul, tuhan, sungguh"
50,0,"nabi, muhammad, kitab, alquran, engkau, peringatan, benar, rasul, pemberi, bukti"
50,1,"orang, ayat, neraka, azab, kufur, buruk, kafir, zalim, mendustakan, negeri"
50,2,"perempuan, laki, istri, sungai, surga, saudara, anak, bagimu, bawahnya, mengalir"
50,3,"orang, saleh, beramal, beriman, surga, pahala, bertakwa, balasan, tuhannya, kebaikan"
50,4,"manusia, kiamat, pembalasan, kehidupan, dibangkitkan, hidup, dunia, keputusan, sekarat, catatannya"
50,5,"tanda, langit, kebesaran, bumi, menciptakan, maha, siang, milik, malam, kuasa"
50,6,"maha, penyayang, perkasa, pengasih, pengampun, bijaksana, tuhan, gaib, allah, tuhanmu"
50,7,"tuhanku, ku, sekutu, mu, engkau, maha, engkaulah, tuhanmu, hamba, sembahlah"
50,8,"mendustakan, kaum, membinasakan, daya, samud, pendurhaka, tipu, melampaui, nuh, batas"
50,9,"musa, engkau, berdua, yusuf, berjalan, negeri, israil, bani, harun, kaum"
